French,fr,coarse,5.4,grossier,coarse
French,fr,sharp,NA,tranchant,sharp
French,fr,jagged,6.3,déchiqueté,jagged
French,fr,textured,0.8,texturé,texture
French,fr,limp,NA,boiter,limp
French,fr,wooden,1.3,en bois,in wood
French,fr,metallic,-1.9,métallique,metallic
French,fr,shiny,-4.2,brillant,bright
French,fr,polished,-5.3,brillant,bright
French,fr,painted,-3,peint,painted
French,fr,fine,-5.2,bien,good
French,fr,delicate,NA,délicat,delicate
French,fr,sequined,3.3,pailleté,glittery
French,fr,rippled,3.1,ondulé,corrugated
French,fr,serrated,4,cranté,serrated
French,fr,bumpy,3.3,cahoteux,bumpy
French,fr,matted,0.3,emmêlé,matted
French,fr,rubbery,NA,caoutchouteux,rubbery
French,fr,woolly,0,laineux,woolly
French,fr,flimsy,NA,fragile,fragile
French,fr,beaded,3,perlé,pearl
French,fr,crinkly,2.7,craquement,creak
French,fr,crumpled,3.1,froissé,hurt
French,fr,foamy,NA,mousseux,sparkling
French,fr,filmy,NA,vaporeux,vaporous
French,fr,pointy,NA,pointu,sharp
French,fr,sandy,3.9,sablonneux,sandy
French,fr,dented,2.4,bosselé,bumpy
French,fr,muscular,NA,musclé,muscular
French,fr,icy,-4.3,glacé,ice
French,fr,scratchy,5,rêche,rough
French,fr,pebbly,3.8,de galet,pebble
French,fr,gravelly,4.1,graveleux,gravelly
French,fr,hard,NA,difficile,difficult
French,fr,firm,4.2,raffermir,strengthen
French,fr,tough,NA,dure,tough
French,fr,starched,NA,empesé,starched
French,fr,comfortable,NA,confortable,comfortable
French,fr,cushy,NA,pépère,cushy
French,fr,ceramic,-2.5,céramique,ceramic
French,fr,crusty,2.9,croustillant,crisp
French,fr,callused,4.2,calleux,callous
French,fr,frayed,-0.8,effiloché,pulled
French,fr,gelatinous,-4.2,gélatineux,gelatinous
French,fr,bald,-4.1,chauve,bald
French,fr,corroded,3.5,corrodé,corroded
French,fr,knitted,NA,tricoté,knitted
French,fr,craterous,3.6,cratère,crater
French,fr,creamy,-4.8,crémeux,creamy
French,fr,chalky,-1.1,crayeux,chalky
French,fr,varnished,-3.7,verni,varnished
French,fr,flat,-2.7,appartement,apartment
French,fr,holey,2,troué,holes
French,fr,etched,2.8,gravée,engraved
French,fr,stiff,NA,rigide,rigid
French,fr,rigid,NA,rigide,rigid
French,fr,grimy,-1.2,crasseux,filthy
French,fr,slimy,-5.2,visqueux,viscous
French,fr,harsh,5.5,dur,hard
French,fr,oily,-6.2,huileux,oily
French,fr,lubricated,-6.2,lubrifié,lubricated
French,fr,cuddly,NA,câlin,Hug
French,fr,melted,NA,fondu,molten
French,fr,crumbly,3.2,friable,friable
French,fr,squeezable,NA,compressible,compressible
French,fr,papery,-3.2,parcheminé,papery
French,fr,cushiony,NA,moelleux,soft
French,fr,cushioned,NA,rembourré,padded
French,fr,squishy,NA,spongieux,spongy
French,fr,mushy,NA,détrempé,tempera
French,fr,perforated,0.4,perforé,perforated
French,fr,flabby,NA,flasque,flabby
French,fr,scaly,1.9,écailleux,scaly
French,fr,plush,NA,peluche,plush
French,fr,dusty,-0.8,poussiéreux,dusty
French,fr,puffy,NA,bouffi,puffy
French,fr,soft,NA,doux,soft
French,fr,gluey,-2.9,gluant,sticky
French,fr,gooey,-4.9,gluante,gluey
French,fr,crinkled,2.4,froissé,hurt
French,fr,cracked,3.5,fissuré,rift
French,fr,brassy,-2.3,cuivré,copper
French,fr,rugged,4,robuste,robust
French,fr,ragged,3.3,en lambeaux,tattered
French,fr,crisp,2,croustillant,crisp
French,fr,scrunchy,0.6,chouchou,pet
French,fr,fibrous,2.3,fibreux,fibrous
French,fr,silky,-5.9,soyeux,silky
French,fr,satiny,-5.3,satiné,satin
French,fr,smooth,-6.9,lisse,smooth
French,fr,sleek,-4.6,lisse,smooth
French,fr,slick,-5.5,nappe,tablecloth
French,fr,bristly,4.4,hérissé,bristly
French,fr,grainy,3.9,granuleux,granular
French,fr,granular,3.5,granulaire,granular
French,fr,disjointed,2.7,décousu,desultory
French,fr,crushed,NA,écrasé,crushed
French,fr,rocky,4.8,rocheux,rocky
French,fr,solid,NA,solide,solid
French,fr,spongy,NA,spongieux,spongy
French,fr,barbed,6.3,barbelé,barbed
French,fr,hairy,0,poilu,hairy
French,fr,furry,-2.8,velu,hairy
French,fr,woven,-0.2,tissé,woven
French,fr,prickly,5.2,épineux,thorny
French,fr,clean,NA,nettoyer,clean
French,fr,feathered,-4.6,à plumes,feathered
French,fr,blunt,0.5,émousser,blunt
French,fr,brittle,NA,fragile,fragile
French,fr,nonbreakable,NA,incassable,unbreakable
French,fr,thorny,5.8,épineux,thorny
French,fr,glassy,-4.3,vitreux,glassy
French,fr,waxy,-3.6,cireux,waxy
French,fr,tender,NA,soumissionner,tender
French,fr,greasy,-5.1,graisseux,greasy
French,fr,wafflish,1.6,gaufre,waffle
Frisian,fy,coated,-2.8,besmette,contaminated
Frisian,fy,ribbed,3.4,ribben,ribs
Frisian,fy,stubbly,5,stomp,stomp
Frisian,fy,bubbly,-3.3,foardiel,advantage
Frisian,fy,lumpy,2.9,lompje,lipje
Frisian,fy,rough,6.2,rûch,rough
Frisian,fy,coarse,5.4,grof,grof
Frisian,fy,sharp,NA,skerp,sharp
Frisian,fy,indestructible,NA,ûnbetrouber,unreliable
Frisian,fy,textured,0.8,struktuer,structure
Frisian,fy,wooden,1.3,houten,wooden
Frisian,fy,polished,-5.3,oppoetst,oppoetst
Frisian,fy,painted,-3,skildere,painted
Frisian,fy,fine,-5.2,moai,nice
Frisian,fy,delicate,NA,delikaat,delicate
Frisian,fy,sequined,3.3,folge,followed
Frisian,fy,bumpy,3.3,bomp,bomp
Frisian,fy,matted,0.3,matte,matt
Frisian,fy,crumpled,3.1,ferkrêftige,resilient
Frisian,fy,dented,2.4,dûnsje,dancing
Frisian,fy,muscular,NA,muskulier,musculature
Frisian,fy,hard,NA,hurd,hard
Frisian,fy,firm,4.2,flink,fast
Frisian,fy,tough,NA,taai,taai
Frisian,fy,starched,NA,starke,strong
Frisian,fy,comfortable,NA,comfortabel,comfortable
Frisian,fy,cushy,NA,leuk,nice
Frisian,fy,ceramic,-2.5,keramyk,ceramic
Frisian,fy,crusty,2.9,krustich,krustich
Frisian,fy,callused,4.2,neamd,called
Frisian,fy,frayed,-0.8,frjemd,strange
Frisian,fy,gelatinous,-4.2,gelatinich,gelatinich
Frisian,fy,bald,-4.1,kâld,cold
Frisian,fy,corroded,3.5,korrodearre,corroded
Frisian,fy,craterous,3.6,kraterich,crater
Frisian,fy,creamy,-4.8,smaak,taste
Frisian,fy,chalky,-1.1,kalkelich,chalky
Frisian,fy,flat,-2.7,flet,flat
Frisian,fy,etched,2.8,ett,ett
Frisian,fy,harsh,5.5,wreed,wreed
Frisian,fy,lubricated,-6.2,lof,praise
Frisian,fy,cuddly,NA,kâld,cold
Frisian,fy,melted,NA,gelyk,right
Frisian,fy,squeezable,NA,geweldich,awesome
Frisian,fy,cushiony,NA,kûle,pit
Frisian,fy,cushioned,NA,ferwûne,injured
Frisian,fy,perforated,0.4,perforearre,perforated
Frisian,fy,scaly,1.9,skaly,scaly
Frisian,fy,dusty,-0.8,stoffich,dusty
Frisian,fy,soft,NA,sêft,soft
Frisian,fy,gluey,-2.9,lekker,tasty
Frisian,fy,crinkled,2.4,ferkrêftich,fortified
Frisian,fy,cracked,3.5,gekke,crazy
Frisian,fy,rugged,4,gewurde,saved
Frisian,fy,crisp,2,sljocht,leveled
Frisian,fy,inflexible,NA,ûnfrede,unhappy
Frisian,fy,smooth,-6.9,glêd,smooth
Frisian,fy,grainy,3.9,koarich,shorter
Frisian,fy,granular,3.5,granularisearre,granularized
Frisian,fy,crushed,NA,ferwûne,injured
Frisian,fy,rocky,4.8,rockich,rocky
Frisian,fy,solid,NA,fêst,fixed
Frisian,fy,barbed,6.3,stjerre,die
Frisian,fy,hairy,0,hierrich,to drive
Frisian,fy,furry,-2.8,fûgel,bird
Frisian,fy,clean,NA,skjin,clean
Frisian,fy,feathered,-4.6,feroare,changed
Frisian,fy,nonbreakable,NA,netbrekber,unbreakable
Frisian,fy,glassy,-4.3,glasich,glassy
Frisian,fy,greasy,-5.1,fetlik,fetish
Galician,gl,soggy,NA,encharcado,soaked
Galician,gl,grooved,1.7,ranurado,slotted
Galician,gl,ridged,3.1,cortado,cut off
Galician,gl,velvety,-5.3,aveludado,velvety
Galician,gl,coated,-2.8,revestido,coated
Galician,gl,fluffy,NA,esponxoso,spongy
Galician,gl,fuzzy,-1.6,borroso,blurry
Galician,gl,ribbed,3.4,nervada,nervous
Galician,gl,stubbly,5,estúpido,stupid
Galician,gl,bubbly,-3.3,burbulla,bubble
Galician,gl,lacy,-1.4,lazo,loop
Galician,gl,abrasive,6.3,abrasivo,abrasive
Galician,gl,bony,2.5,ósos,bones
Galician,gl,slippery,-6.2,esvaradío,slippery
Galician,gl,lumpy,2.9,flojo,loose
Galician,gl,rough,6.2,bruto,gross
Galician,gl,coarse,5.4,groseiro,rude
Galician,gl,sharp,NA,agudo,acute
Galician,gl,jagged,6.3,dentados,toothed
Galician,gl,textured,0.8,con textura,with texture
Galician,gl,limp,NA,limpo,clean
Galician,gl,wooden,1.3,madeira,wood
Galician,gl,metallic,-1.9,metálico,metallic
Galician,gl,shiny,-4.2,brillante,bright
Galician,gl,polished,-5.3,pulido,polished
Galician,gl,painted,-3,pintado,painted
Galician,gl,fine,-5.2,ben,well
Galician,gl,delicate,NA,delicado,delicate
Galician,gl,sequined,3.3,lanteado,forward
Galician,gl,rippled,3.1,ondulado,wavy
Galician,gl,serrated,4,serrado,sawdust
Galician,gl,bumpy,3.3,golpeado,beaten
Galician,gl,matted,0.3,estropeado,spoiled
Galician,gl,rubbery,NA,caucho,rubber
Galician,gl,woolly,0,lanudo,shabby
Galician,gl,flimsy,NA,feble,weak
Galician,gl,beaded,3,contas,beads
Galician,gl,crumpled,3.1,arrugar,wrinkle
Galician,gl,foamy,NA,escuma,foam
Galician,gl,pointy,NA,apuntada,pointed
Galician,gl,sandy,3.9,area,area
Galician,gl,dented,2.4,dentado,dentate
Galician,gl,icy,-4.3,xeado,ice cream
Galician,gl,scratchy,5,raspado,scraped
Galician,gl,hard,NA,duro,hard
Galician,gl,firm,4.2,firme,firm
Galician,gl,tough,NA,duro,hard
Galician,gl,starched,NA,atormentado,tormented
Galician,gl,comfortable,NA,cómodo,comfortable
Galician,gl,ceramic,-2.5,cerámica,ceramics
Galician,gl,crusty,2.9,crujiente,crispy
Galician,gl,callused,4.2,callous,callous
Galician,gl,frayed,-0.8,deshilachado,frayed
Galician,gl,gelatinous,-4.2,xelatinosa,gelatinous
Galician,gl,bald,-4.1,calvo,bald
Galician,gl,corroded,3.5,corroído,corroded
Galician,gl,knitted,NA,de malla,of mesh
Galician,gl,craterous,3.6,craterosa,craterous
Galician,gl,creamy,-4.8,cremoso,creamy
Galician,gl,varnished,-3.7,envernadoiro,greenhouse
Galician,gl,flat,-2.7,apartamento,apartment
Galician,gl,etched,2.8,gravado,engraved
Galician,gl,stiff,NA,ríxido,rigid
Galician,gl,rigid,NA,ríxido,rigid
Galician,gl,slimy,-5.2,baboso,slimy
Galician,gl,harsh,5.5,dura,hard
Galician,gl,oily,-6.2,aceitosa,oily
Galician,gl,lubricated,-6.2,lubricado,lubricated
Galician,gl,cuddly,NA,mimoso,cuddly
Galician,gl,melted,NA,derretido,melted
Galician,gl,squeezable,NA,aprisionable,imprisonable
Galician,gl,papery,-3.2,Papery,Papery
Galician,gl,cushiony,NA,amortecedor,shock absorber
Galician,gl,cushioned,NA,amortiguado,cushioned
Galician,gl,squishy,NA,agudo,acute
Galician,gl,perforated,0.4,perforado,perforated
Galician,gl,scaly,1.9,escamosa,flaky
Galician,gl,plush,NA,felpa,plush
Galician,gl,dusty,-0.8,polvoriento,dusty
Galician,gl,puffy,NA,hinchado,swollen
Galician,gl,soft,NA,suave,soft
Galician,gl,gluey,-2.9,cola,tail
Galician,gl,crinkled,2.4,arruinado,ruined
Galician,gl,rugged,4,accidentado,rugged
Galician,gl,ragged,3.3,desgastado,worn out
Galician,gl,crisp,2,crujiente,crispy
Galician,gl,scrunchy,0.6,escarlata,scarlet
Galician,gl,fibrous,2.3,fibroso,fibrous
Galician,gl,silky,-5.9,sedoso,silky
Galician,gl,satiny,-5.3,satinado,satin
Galician,gl,smooth,-6.9,suave,soft
Galician,gl,sleek,-4.6,elegante,elegant
Galician,gl,slick,-5.5,lixeira,light
Galician,gl,bristly,4.4,brincamente,delightfully
Galician,gl,grainy,3.9,graino,grainy
Galician,gl,disjointed,2.7,desarticulado,disarticulated
Galician,gl,crushed,NA,esmagado,crushed
Galician,gl,rocky,4.8,rochoso,rocky
Galician,gl,solid,NA,sólido,solid
Galician,gl,spongy,NA,esponjoso,fluffy
Galician,gl,hairy,0,peludo,hairy
Galician,gl,furry,-2.8,peludo,hairy
Galician,gl,woven,-0.2,tecidos,woven fabrics
Galician,gl,prickly,5.2,espiñento,thorny
Galician,gl,clean,NA,limpar,clean
Galician,gl,feathered,-4.6,plumas,feathers
Galician,gl,blunt,0.5,contundente,forceful
Galician,gl,brittle,NA,quebradizo,brittle
Galician,gl,nonbreakable,NA,non irrompible,not unbreakable
Galician,gl,thorny,5.8,espiñento,thorny
Galician,gl,spiky,5.8,picante,spicy
Galician,gl,glassy,-4.3,vidrioso,glassy
Galician,gl,waxy,-3.6,ceroso,waxy
Galician,gl,tender,NA,concurso,contest
Galician,gl,greasy,-5.1,graxa,fat
Georgian,ka,velvety,-5.3,ხავერდოვანი,Velvet
Georgian,ka,coated,-2.8,დაფარული,Covered
Georgian,ka,fluffy,NA,ფუმფულა,fluffy
Georgian,ka,fuzzy,-1.6,საეჭვო,Suspicious
Georgian,ka,gnarled,4.4,გნარირებული,Gentle
Georgian,ka,abrasive,6.3,აბრაზიული,Abrasive
Georgian,ka,bony,2.5,ძვლიანი,Bleed
Georgian,ka,rough,6.2,უხეში,Rough
Georgian,ka,coarse,5.4,უხეში,Rough
Georgian,ka,sharp,NA,ბასრი,Sharp
Georgian,ka,indestructible,NA,ურღვევი,Indestructible
Georgian,ka,jagged,6.3,გაყრილი,Divorced
Georgian,ka,textured,0.8,ტექსტურირებული,Textured
Georgian,ka,wooden,1.3,ხის,Wooden
Georgian,ka,metallic,-1.9,მეტალიკი,Metallic
Georgian,ka,shiny,-4.2,გამოუყენებელი,Unused
Georgian,ka,polished,-5.3,გაპრიალებული,Polished
Georgian,ka,painted,-3,მოხატული,Painted
Georgian,ka,fine,-5.2,ჯარიმა,Fine
Georgian,ka,delicate,NA,დელიკატური,Delicious
Georgian,ka,rubbery,NA,რუბრიკა,Rubric
Georgian,ka,beaded,3,სათვალე,Glasses
Georgian,ka,foamy,NA,ქაფი,foam
Georgian,ka,filmy,NA,ფილმი,movie
Georgian,ka,sandy,3.9,ქვიშიანი,Sandy
Georgian,ka,muscular,NA,კუნთოვანი,Muscular
Georgian,ka,icy,-4.3,ყინულოვანი,Icy
Georgian,ka,scratchy,5,გაბრაზებული,Angry
Georgian,ka,gravelly,4.1,ხრეშია,In gravel
Georgian,ka,hard,NA,რთულია,It&#39;s hard
Georgian,ka,firm,4.2,ფირმა,firm
Georgian,ka,tough,NA,მკაცრი,Strict
Georgian,ka,comfortable,NA,კომფორტული,comfortable
Georgian,ka,ceramic,-2.5,კერამიკა,Ceramics
Georgian,ka,callused,4.2,დარეკვა,to call
Georgian,ka,frayed,-0.8,ჩქარა,Quickly
Georgian,ka,gelatinous,-4.2,ჟელატინი,Gelatin
Georgian,ka,bald,-4.1,მელოტი,Bald
Georgian,ka,corroded,3.5,კოროზირებული,Corrosive
Georgian,ka,knitted,NA,ჩაქსოვილი,Knitted
Georgian,ka,craterous,3.6,კრიტერიუმი,Criterion
Georgian,ka,creamy,-4.8,კრემისებრი,Creamy
Georgian,ka,chalky,-1.1,ცარკი,Chalk
Georgian,ka,varnished,-3.7,ვარდნა,Drop
Georgian,ka,flat,-2.7,ბინა,Apartment
Georgian,ka,stiff,NA,ძლიერი,Strong
Georgian,ka,rigid,NA,ხისტი,Hard disk
Georgian,ka,harsh,5.5,მკაცრი,Strict
Georgian,ka,oily,-6.2,ზეთოვანი,Oily
Georgian,ka,melted,NA,მდნარი,Melted
Georgian,ka,crumbly,3.2,დაიმსხვრა,Shattered
Georgian,ka,perforated,0.4,პერფორირებული,Perforated
Georgian,ka,dusty,-0.8,მტვრიანი,Dusty
Georgian,ka,soft,NA,რბილი,Soft
Georgian,ka,gluey,-2.9,წებოვანი,Adhesive
Georgian,ka,cracked,3.5,დაბზარული,Cracked
Georgian,ka,fibrous,2.3,ბოჭკოვანი,Fiber
Georgian,ka,inflexible,NA,მოუქნელია,It&#39;s shocking
Georgian,ka,silky,-5.9,აბრეშუმისებრი,Silky
Georgian,ka,satiny,-5.3,ატლასი,Atlas
Georgian,ka,smooth,-6.9,გლუვი,Smooth
Georgian,ka,sleek,-4.6,გლუვი,Smooth
Georgian,ka,slick,-5.5,გლუვი,Smooth
Georgian,ka,grainy,3.9,მარცვლეული,Cereals
Georgian,ka,granular,3.5,მარცვლოვანი,Granular
Georgian,ka,disjointed,2.7,გათიშული,Disconnected
Georgian,ka,crushed,NA,გაანადგურა,Crushed
Georgian,ka,rocky,4.8,კლდოვანი,Rocky
Georgian,ka,solid,NA,მყარი,Solid
Georgian,ka,spongy,NA,ღრუბელი,Cloud
Georgian,ka,barbed,6.3,ეკლიანი,Thorny
Georgian,ka,hairy,0,თმები,hair
Georgian,ka,woven,-0.2,ნაქსოვი,Woven
Georgian,ka,prickly,5.2,დაძაბული,Tense
Georgian,ka,clean,NA,სუფთა,Clean
Georgian,ka,blunt,0.5,ბლაგვი,Blunt
Georgian,ka,nonbreakable,NA,შეუძლებელია,It is impossible
Georgian,ka,glassy,-4.3,მინისა,Glass
Georgian,ka,tender,NA,ტენდერი,tender
Georgian,ka,greasy,-5.1,ცხიმიანი,Oily
Georgian,ka,wafflish,1.6,ჩამოსხმული,Bottled
German,de,soggy,NA,matschig,squishy
German,de,grooved,1.7,gerillt,grooved
German,de,ridged,3.1,gefurcht,furrowed
German,de,velvety,-5.3,samtig,velvety
German,de,coated,-2.8,beschichtet,coated
German,de,frizzy,0.6,kraus,crinkly
German,de,fluffy,NA,flauschige,fluffy
German,de,fuzzy,-1.6,verschwommen,blurred
German,de,ribbed,3.4,gerippt,ribbed
German,de,stubbly,5,stoppelig,stubbly
German,de,bubbly,-3.3,sprudelnd,bubbly
German,de,gnarled,4.4,knotig,gnarled
German,de,lacy,-1.4,Spitzen-,Sharpen-
German,de,abrasive,6.3,Schleifmittel,abrasive
German,de,bony,2.5,knochig,bony
German,de,slippery,-6.2,rutschig,slippery
German,de,lumpy,2.9,klumpig,lumpy
German,de,knobby,2.6,knubbelig,podgy
German,de,rough,6.2,Rau,Rough
German,de,coarse,5.4,grob,rough
German,de,sharp,NA,Scharf,Sharp
German,de,indestructible,NA,unzerstörbar,indestructible
German,de,jagged,6.3,gezackt,jagged
German,de,textured,0.8,strukturiert,structured
German,de,limp,NA,schlaff,limply
German,de,wooden,1.3,hölzern,wooden
German,de,metallic,-1.9,metallisch,metallic
German,de,shiny,-4.2,glänzend,glittering
German,de,polished,-5.3,poliert,polished
German,de,painted,-3,gemalt,painted
German,de,fine,-5.2,fein,fine
German,de,delicate,NA,zart,tender
German,de,sequined,3.3,Pailletten,sequins
German,de,rippled,3.1,geriffelt,fluted
German,de,serrated,4,gezähnt,serrated
German,de,bumpy,3.3,holperig,bumpy
German,de,matted,0.3,verfilzt,matted
German,de,rubbery,NA,gummiartig,rubbery
German,de,woolly,0,wollig,woolly
German,de,flimsy,NA,dünn,thin
German,de,beaded,3,Perlen,beads
German,de,crinkly,2.7,zerknittert,creased
German,de,crumpled,3.1,zerknittert,creased
German,de,foamy,NA,schaumig,frothy
German,de,filmy,NA,filmisch,cinematic
German,de,pointy,NA,spitz,pointed
German,de,sandy,3.9,sandig,sandy
German,de,dented,2.4,verbeult,dented
German,de,muscular,NA,muskulös,muscular
German,de,icy,-4.3,eisig,icy
German,de,scratchy,5,kratzig,scratchy
German,de,pebbly,3.8,kieselig,gravelly
German,de,gravelly,4.1,kiesig,gravelly
German,de,hard,NA,hart,hard
German,de,firm,4.2,Feste,firm
German,de,tough,NA,zäh,tough
German,de,starched,NA,gestärkt,strengthened
German,de,comfortable,NA,gemütlich,cozy
German,de,cushy,NA,bequem,comfortable
German,de,ceramic,-2.5,Keramik,ceramics
German,de,crusty,2.9,knusprig,crispy
German,de,callused,4.2,schwielig,callous
German,de,frayed,-0.8,ausgefranst,frayed
German,de,gelatinous,-4.2,gallertartig,gelatinous
German,de,bald,-4.1,kahl,bald
German,de,corroded,3.5,korrodiert,corroded
German,de,knitted,NA,gestrickt,knitted
German,de,craterous,3.6,kraterartig,crater-like
German,de,creamy,-4.8,cremig,creamy
German,de,chalky,-1.1,kreidig,chalky
German,de,varnished,-3.7,lackiert,lacquered
German,de,flat,-2.7,eben,just
German,de,holey,2,löchrig,holey
German,de,etched,2.8,geätzt,etched
German,de,stiff,NA,steif,stiff
German,de,rigid,NA,starr,rigid
German,de,grimy,-1.2,schmutzig,dirty
German,de,slimy,-5.2,schleimig,slimy
German,de,harsh,5.5,hart,hard
German,de,oily,-6.2,ölig,oily
German,de,lubricated,-6.2,geschmiert,lubricated
German,de,cuddly,NA,knuddelig,cuddly
German,de,melted,NA,geschmolzen,molten
German,de,crumbly,3.2,krümelig,crumbly
German,de,squeezable,NA,zusammendrückbar,compressible
German,de,papery,-3.2,Papery,papery
German,de,cushiony,NA,gedämpft,muted
German,de,cushioned,NA,gepolstert,padded
German,de,squishy,NA,matschig,squishy
German,de,mushy,NA,matschig,squishy
German,de,perforated,0.4,perforiert,perforated
German,de,flabby,NA,schlaff,limply
German,de,scaly,1.9,schuppig,scaly
German,de,plush,NA,Plüsch-,plush
German,de,dusty,-0.8,staubig,dusty
German,de,puffy,NA,geschwollen,swollen
German,de,soft,NA,weich,soft
German,de,gluey,-2.9,klebrig,sticky
German,de,gooey,-4.9,klebrig,sticky
German,de,goopy,-3.6,hoppla,Oops
German,de,crinkled,2.4,zerknittert,creased
German,de,cracked,3.5,geknackt,cracked
German,de,brassy,-2.3,blechern,tinny
German,de,rugged,4,robust,robust
German,de,ragged,3.3,zottig,shaggy
German,de,crisp,2,knackig,crisp
German,de,scrunchy,0.6,Haargummi,scrunchy
German,de,fibrous,2.3,faserig,fibrous
German,de,inflexible,NA,unflexibel,inflexible
German,de,silky,-5.9,seidig,silky
German,de,smooth,-6.9,glatt,smooth
German,de,sleek,-4.6,glatt,smooth
German,de,slick,-5.5,glatt,smooth
German,de,bristly,4.4,borstig,bristly
German,de,grainy,3.9,körnig,grainy
German,de,granular,3.5,körnig,grainy
German,de,disjointed,2.7,unzusammenhängend,incoherently
German,de,crushed,NA,zerkleinert,crushed
German,de,rocky,4.8,felsig,rocky
German,de,solid,NA,solide,solid
German,de,spongy,NA,schwammig,spongy
German,de,barbed,6.3,mit Widerhaken,with barbs
German,de,hairy,0,behaart,hairy
German,de,furry,-2.8,pelzig,furry
German,de,woven,-0.2,gewebte,woven
German,de,prickly,5.2,stachelig,prickly
German,de,clean,NA,reinigen,clean
German,de,feathered,-4.6,gefiedert,feathered
German,de,blunt,0.5,stumpf,dull
German,de,brittle,NA,spröde,brittle
German,de,nonbreakable,NA,nicht bruchbar,unbreakable
German,de,thorny,5.8,dornig,thorny
German,de,spiky,5.8,stachelig,prickly
German,de,glassy,-4.3,glasig,glassy
German,de,waxy,-3.6,wachsartig,waxy
German,de,tender,NA,zärtlich,tender
German,de,greasy,-5.1,fettig,greasy
German,de,wafflish,1.6,waffelnd,waffelnd
Greek,el,soggy,NA,υγρός,liquid
Greek,el,grooved,1.7,αυλακωμένο,grooved
Greek,el,ridged,3.1,ψηλά,high up
Greek,el,velvety,-5.3,βελουδένιος,velvety
Greek,el,coated,-2.8,επικαλυμμένα,coated
Greek,el,frizzy,0.6,κατσαρός,frizzy
Greek,el,fluffy,NA,χνουδωτός,fluffy
Greek,el,fuzzy,-1.6,ασαφής,vague
Greek,el,ribbed,3.4,πλευρωτός,ribbed
Greek,el,stubbly,5,κοντοκομένος,stubbly
Greek,el,bubbly,-3.3,πομφολυγώδης,bubbly
Greek,el,gnarled,4.4,οζώδης,gnarly
Greek,el,lacy,-1.4,δαντελένιος,lacy
Greek,el,abrasive,6.3,αποξεστικό,abrasive
Greek,el,bony,2.5,κοκκαλιάρης,bony
Greek,el,slippery,-6.2,ολισθηρός,slippery
Greek,el,lumpy,2.9,έχων εξογκώματα,lumpy
Greek,el,knobby,2.6,οζώδης,gnarly
Greek,el,rough,6.2,τραχύς,rough
Greek,el,coarse,5.4,τραχύς,rough
Greek,el,sharp,NA,αιχμηρός,sharp
Greek,el,indestructible,NA,άφθαρτος,indestructible
Greek,el,jagged,6.3,οδοντωτός,toothed
Greek,el,textured,0.8,υφή,texture
Greek,el,limp,NA,χαλαρός,loose
Greek,el,wooden,1.3,ξύλινος,wooden
Greek,el,metallic,-1.9,μεταλλικός,metallic
Greek,el,shiny,-4.2,λαμπερός,shiny
Greek,el,polished,-5.3,άμεμπτος,blameless
Greek,el,painted,-3,ζωγραφισμένο,painted
Greek,el,fine,-5.2,πρόστιμο,fine
Greek,el,delicate,NA,λεπτός,thin
Greek,el,sequined,3.3,μπλούζες,jerseys
Greek,el,rippled,3.1,κυμάτισε,she waved
Greek,el,serrated,4,οδοντωτό,toothed
Greek,el,bumpy,3.3,ανώμαλος,abnormal
Greek,el,matted,0.3,σκεπασμένος με ψάθα,matted
Greek,el,rubbery,NA,ελαστικός,elastic
Greek,el,woolly,0,μαλλιαρός,woolly
Greek,el,flimsy,NA,αδύνατος,weak
Greek,el,crinkly,2.7,κατσαρός,frizzy
Greek,el,crumpled,3.1,τσαλακωμένο,wrinkled
Greek,el,foamy,NA,αφρώδης,sparkling
Greek,el,filmy,NA,μεμβρανώδης,membranous
Greek,el,pointy,NA,ένδειξη,indication
Greek,el,sandy,3.9,αμμώδης,sandy
Greek,el,dented,2.4,νται,are
Greek,el,muscular,NA,μυώδης,muscular
Greek,el,icy,-4.3,παγωμένος,frosted
Greek,el,scratchy,5,κνησμώδης,itchy
Greek,el,pebbly,3.8,χαλικώδης,pebbly
Greek,el,gravelly,4.1,χαλικώδης,pebbly
Greek,el,hard,NA,σκληρά,hard
Greek,el,firm,4.2,εταιρεία,company
Greek,el,tough,NA,σκληρός,tough
Greek,el,starched,NA,τυπικός,typical
Greek,el,comfortable,NA,άνετος,comfortable
Greek,el,cushy,NA,καλοπληρωμένη δουλειά,cushy
Greek,el,ceramic,-2.5,κεραμικός,ceramic
Greek,el,crusty,2.9,κακότροπος,crusty
Greek,el,callused,4.2,κλεισμένη,closed
Greek,el,frayed,-0.8,αποτρίχωση,hair removal
Greek,el,gelatinous,-4.2,πηκτώδης,gelatinous
Greek,el,bald,-4.1,φαλακρός,bald
Greek,el,corroded,3.5,διαβρωμένα,eroded
Greek,el,knitted,NA,πλεκτό,knitting
Greek,el,creamy,-4.8,αφρογαλακτώδης,creamy
Greek,el,chalky,-1.1,ασβεστολιθικός,limestone
Greek,el,varnished,-3.7,βερνικωμένο,varnished
Greek,el,flat,-2.7,διαμέρισμα,apartment
Greek,el,holey,2,τρύπα,hole
Greek,el,etched,2.8,χαραγμένο,engraved
Greek,el,stiff,NA,δύσκαμπτος,stiff
Greek,el,rigid,NA,άκαμπτος,rigid
Greek,el,grimy,-1.2,ρυπαρός,grimy
Greek,el,slimy,-5.2,γλοιώδης,slimy
Greek,el,harsh,5.5,δριμύς,severe
Greek,el,oily,-6.2,ελαιώδης,oily
